0.867746827361  1.088993535  25.4966887417  3007t
0.86391571554  1.09282464682  26.4966740576  2007t
0.877324606912  1.12826243116  28.6026200873  1007t
0.868704605316  1.11293798388  28.1146637266  507t
0.925213504669  1.04780908293  13.2505175983  3006t
0.953946843323  1.04972463884  10.0401606426  2006t
0.876366828957  1.09090909091  24.4808743169  1006t
0.887860164419  1.11485353979  25.5663430421  506t
0.959693511054  1.05451352861  9.88023952096  3005t
0.919466836938  1.06409130817  15.7291666667  2005t
0.945326841727  1.06504908612  12.6646403242  1005t
0.948200175593  1.05547130657  11.3131313131  505t
